,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Promos_Total,Age,Dependants,Has_minor,Partner,House_members,Income_per_members,Total_spent
655,Postgraduate,52614.0,0,1,3 Meses,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,17538.0,990
656,Graduate,26751.0,2,0,1 Mes,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,8917.0,11
657,Postgraduate,81300.0,0,1,1 Mes,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,1,Meia-idade,1,1,0,2,40650.0,1241
658,Graduate,70337.0,0,0,3 Meses,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,35168.5,576
659,Undergraduate,36145.0,1,0,1 Mes,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,1,Adultos,1,1,0,2,18072.5,172
660,Postgraduate,65295.0,0,0,1 Mes,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,32647.5,664
661,Graduate,68118.0,0,1,2 Meses,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,34059.0,928
662,Graduate,68743.0,0,0,3 Meses,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,0,Meia-idade,0,0,0,1,68743.0,2074
663,Undergraduate,41039.0,0,0,2 Meses,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,20519.5,467
664,Graduate,38946.0,0,1,3 Meses,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,12982.0,257
665,Graduate,65777.0,0,0,3 Meses,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,32888.5,1146
666,Postgraduate,66476.0,0,1,> 3 Meses,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,33238.0,689
667,Postgraduate,86857.0,0,0,> 3 Meses,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,0,Meia-idade,0,0,1,2,43428.5,2114
668,Postgraduate,77845.0,0,0,2 Meses,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,2,Adultos,0,0,1,2,38922.5,1346
669,Postgraduate,69476.0,0,0,1 Mes,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,34738.0,1044
670,Postgraduate,50611.0,0,1,> 3 Meses,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,1,Idosos,1,1,0,2,25305.5,493
671,Graduate,61209.0,0,0,3 Meses,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,30604.5,957
672,Postgraduate,42315.0,0,1,3 Meses,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,14105.0,270
673,Undergraduate,13084.0,0,0,1 Mes,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,6542.0,29
674,Postgraduate,47570.0,1,1,1 Mes,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,0,Idosos,2,1,0,3,15856.666666666666,121
675,Postgraduate,61923.0,0,2,> 3 Meses,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,20641.0,126
676,Graduate,34824.0,0,0,3 Meses,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,17412.0,23
677,Postgraduate,26518.0,1,1,2 Meses,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,0,Idosos,2,1,1,4,6629.5,57
678,Graduate,45938.0,0,0,2 Meses,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,22969.0,636
679,Graduate,78468.0,0,0,1 Mes,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,1,Idosos,0,0,1,2,39234.0,1004
680,Graduate,78901.0,0,1,> 3 Meses,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,39450.5,734
681,Graduate,71427.0,2,0,1 Mes,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,23809.0,614
682,Graduate,71022.0,0,1,1 Mes,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,1,Adultos,1,1,0,2,35511.0,1453
683,Postgraduate,90247.0,0,0,1 Mes,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,3,Adultos,0,0,1,2,45123.5,1621
684,Postgraduate,41335.0,1,0,1 Mes,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,20667.5,187
685,Graduate,71952.0,1,0,> 3 Meses,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,2,Adultos,1,1,0,2,35976.0,1443
686,Postgraduate,35682.0,1,0,2 Meses,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,17841.0,57
687,Graduate,43185.0,0,1,3 Meses,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,21592.5,637
688,Postgraduate,66375.0,0,1,> 3 Meses,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,1,Idosos,1,1,1,3,22125.0,948
689,Postgraduate,35178.0,1,0,1 Mes,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,1,Meia-idade,1,1,0,2,17589.0,59
690,Graduate,25252.0,1,0,1 Mes,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,12626.0,18
691,Postgraduate,55250.0,0,1,2 Meses,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,18416.666666666668,903
692,Graduate,33249.0,1,0,1 Mes,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,11083.0,112
693,Graduate,58398.0,0,0,2 Meses,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,29199.0,596
694,Graduate,50272.0,1,0,3 Meses,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,16757.333333333332,233
695,Postgraduate,76618.0,0,0,3 Meses,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,0,Meia-idade,0,0,0,1,76618.0,1511
696,Undergraduate,87305.0,0,0,1 Mes,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,1,Idosos,0,0,0,1,87305.0,1152
697,Graduate,25851.0,1,0,2 Meses,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,8617.0,48
698,Graduate,58710.0,0,1,3 Meses,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,29355.0,1185
699,Graduate,45160.0,1,1,1 Mes,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,11290.0,21
700,Postgraduate,74806.0,0,1,1 Mes,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,37403.0,965
701,Graduate,59111.0,0,0,3 Meses,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,59111.0,869
702,Postgraduate,18988.0,1,0,2 Meses,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,9494.0,16
703,Graduate,72190.0,0,0,3 Meses,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,0,Meia-idade,0,0,0,1,72190.0,1947
704,Graduate,7500.0,1,0,1 Mes,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,1,Adultos,1,1,0,2,3750.0,71
705,Graduate,44794.0,0,1,> 3 Meses,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,22397.0,65
706,Graduate,80395.0,0,0,3 Meses,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,1,Idosos,0,0,0,1,80395.0,1380
707,Postgraduate,75012.0,0,0,2 Meses,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,75012.0,1027
708,Postgraduate,56962.0,2,1,2 Meses,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,0,Meia-idade,3,1,0,4,14240.5,411
709,Graduate,89891.0,0,0,1 Mes,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,1,Adultos,0,0,1,2,44945.5,836
710,Postgraduate,35946.0,1,1,1 Mes,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,11982.0,11
711,Postgraduate,53593.0,1,1,2 Meses,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,13398.25,480
712,Graduate,66373.0,1,1,2 Meses,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,22124.333333333332,606
713,Postgraduate,45072.0,1,2,3 Meses,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,0,Idosos,3,1,0,4,11268.0,284
714,Graduate,89694.0,1,1,1 Mes,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,3,Meia-idade,2,1,0,3,29898.0,1472
715,Graduate,72025.0,0,0,2 Meses,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,3,Idosos,0,0,0,1,72025.0,1677
716,Graduate,67432.0,0,1,3 Meses,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,33716.0,1335
717,Postgraduate,70545.0,0,1,1 Mes,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,23515.0,334
718,Undergraduate,17487.0,1,0,2 Meses,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,8743.5,18
719,Graduate,62882.0,0,1,1 Mes,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,20960.666666666668,1338
720,Postgraduate,64108.0,0,1,1 Mes,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,21369.333333333332,1099
721,Postgraduate,34941.0,1,1,1 Mes,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,8735.25,97
722,Postgraduate,48767.0,1,2,3 Meses,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,0,Idosos,3,1,1,5,9753.4,63
723,Undergraduate,38702.0,1,0,3 Meses,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,12900.666666666666,109
724,Graduate,82224.0,0,0,3 Meses,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,1,Meia-idade,0,0,0,1,82224.0,902
725,Graduate,83844.0,0,0,2 Meses,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1,Idosos,0,0,1,2,41922.0,1574
726,Undergraduate,17003.0,1,0,2 Meses,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,8501.5,38
727,Graduate,71163.0,0,0,1 Mes,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,35581.5,960
728,Graduate,33697.0,1,0,2 Meses,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,1,Meia-idade,1,1,1,3,11232.333333333334,28
729,Undergraduate,63564.0,0,0,1 Mes,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,1,Idosos,0,0,0,1,63564.0,1215
730,Postgraduate,83443.0,0,0,3 Meses,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,41721.5,1497
731,Postgraduate,51518.0,0,1,> 3 Meses,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,17172.666666666668,449
732,Graduate,58330.0,0,1,3 Meses,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,29165.0,1064
733,Graduate,80952.0,0,0,1 Mes,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,3,Meia-idade,0,0,0,1,80952.0,1757
734,Graduate,75507.0,0,0,2 Meses,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,37753.5,1440
735,Undergraduate,63855.0,0,0,1 Mes,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,31927.5,1006
736,Postgraduate,62220.0,0,1,2 Meses,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,0,Meia-idade,1,1,1,3,20740.0,1226
737,Graduate,58512.0,0,1,1 Mes,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,29256.0,1171
738,Postgraduate,40662.0,1,0,1 Mes,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,20331.0,92
739,Postgraduate,38829.0,0,1,3 Meses,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,19414.5,99
740,Undergraduate,35523.0,1,0,1 Mes,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,17761.5,66
741,Graduate,79146.0,1,1,2 Meses,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,19786.5,564
742,Postgraduate,78285.0,0,0,1 Mes,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,78285.0,1427
743,Postgraduate,31626.0,1,0,1 Mes,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,1,Adultos,1,1,1,3,10542.0,86
744,Graduate,75127.0,0,0,> 3 Meses,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,37563.5,833
745,Graduate,48726.0,0,1,3 Meses,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,24363.0,242
746,Graduate,74985.0,0,0,1 Mes,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,74985.0,1869
747,Graduate,67430.0,0,0,1 Mes,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,33715.0,1364
748,Undergraduate,46891.0,0,1,> 3 Meses,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,23445.5,183
749,Postgraduate,62058.0,0,1,2 Meses,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,31029.0,450
750,Graduate,72063.0,0,1,1 Mes,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,36031.5,758
751,Postgraduate,78939.0,0,0,2 Meses,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,78939.0,1507
752,Graduate,42720.0,1,1,1 Mes,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,0,Meia-idade,2,1,1,4,10680.0,654
753,Graduate,33622.0,1,1,1 Mes,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,11207.333333333334,81
754,Postgraduate,6835.0,0,1,3 Meses,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,2278.3333333333335,137
755,Graduate,41452.0,1,1,3 Meses,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,10363.0,16
756,Postgraduate,40760.0,0,1,3 Meses,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,13586.666666666666,93
757,Postgraduate,74250.0,0,0,3 Meses,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,37125.0,1158
758,Postgraduate,51124.0,1,1,3 Meses,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,12781.0,43
759,Graduate,72258.0,0,1,1 Mes,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,24086.0,1525
760,Postgraduate,71466.0,0,0,3 Meses,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,35733.0,1230
761,Graduate,36283.0,1,1,2 Meses,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,0,Adultos,2,1,1,4,9070.75,29
762,Graduate,20587.0,1,0,2 Meses,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,6862.333333333333,25
763,Graduate,30467.0,1,0,1 Mes,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,15233.5,24
764,Graduate,31590.0,1,0,2 Meses,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,10530.0,38
765,Undergraduate,20425.0,1,0,1 Mes,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,10212.5,57
766,Postgraduate,17144.0,1,1,> 3 Meses,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,4286.0,47
767,Postgraduate,42564.0,0,1,1 Mes,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,1,Meia-idade,1,1,0,2,21282.0,813
768,Postgraduate,43783.0,1,0,1 Mes,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,1,Adultos,1,1,0,2,21891.5,629
769,Graduate,40780.0,0,1,1 Mes,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,20390.0,377
770,Postgraduate,62847.0,0,0,2 Meses,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,31423.5,1612
771,Postgraduate,82017.0,0,0,2 Meses,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,3,Idosos,0,0,0,1,82017.0,729
772,Graduate,16813.0,0,0,2 Meses,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,1,Idosos,0,0,1,2,8406.5,50
773,Graduate,51267.0,1,1,2 Meses,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,17089.0,270
774,Graduate,46524.0,0,1,3 Meses,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,15508.0,177
775,Postgraduate,45183.0,0,0,2 Meses,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,1,Meia-idade,0,0,1,2,22591.5,315
776,Postgraduate,70421.0,0,1,> 3 Meses,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,35210.5,767
777,Undergraduate,60161.0,0,1,1 Mes,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,30080.5,1071
778,Graduate,73926.0,0,0,2 Meses,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,36963.0,1580
779,Graduate,19329.0,1,0,2 Meses,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,9664.5,60
780,Postgraduate,61872.0,0,1,3 Meses,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,30936.0,573
781,Graduate,46984.0,1,1,3 Meses,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,15661.333333333334,41
782,Graduate,34838.0,1,1,3 Meses,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,11612.666666666666,170
783,Postgraduate,82716.0,0,0,1 Mes,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,41358.0,1167
784,Graduate,48192.0,0,0,3 Meses,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,3,Idosos,0,0,0,1,48192.0,1526
785,Postgraduate,49681.0,0,2,3 Meses,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,16560.333333333332,458
786,Postgraduate,56850.0,0,1,3 Meses,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,28425.0,63
787,Graduate,55267.0,0,1,1 Mes,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,27633.5,405
788,Graduate,59666.0,1,1,3 Meses,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,1,Meia-idade,2,1,0,3,19888.666666666668,1027
789,Graduate,72504.0,0,1,2 Meses,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,24168.0,1478
790,Graduate,26872.0,0,0,1 Mes,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,26872.0,72
791,Graduate,21359.0,1,0,1 Mes,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,0,Meia-idade,1,1,1,3,7119.666666666667,48
792,Graduate,73170.0,0,0,1 Mes,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,36585.0,726
793,Postgraduate,52750.0,0,1,3 Meses,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,26375.0,860
794,Postgraduate,91820.0,0,0,3 Meses,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,45910.0,1497
795,Postgraduate,65968.0,0,1,1 Mes,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,21989.333333333332,495
796,Graduate,30772.0,1,1,3 Meses,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,10257.333333333334,20
797,Graduate,22507.0,0,0,3 Meses,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,11253.5,570
798,Graduate,65685.0,0,1,2 Meses,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,32842.5,769
799,Undergraduate,25804.0,1,0,2 Meses,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,12902.0,55
800,Postgraduate,76412.0,0,0,1 Mes,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,2,Adultos,0,0,1,2,38206.0,1808
801,Graduate,22063.0,1,0,2 Meses,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,11031.5,55
802,Graduate,57091.0,0,0,1 Mes,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,1,Idosos,0,0,1,2,28545.5,577
803,Graduate,22419.0,0,0,3 Meses,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,0,Meia-idade,0,0,0,1,22419.0,162
804,Graduate,87771.0,0,1,3 Meses,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,4,Idosos,1,1,1,3,29257.0,1957
805,Undergraduate,78353.0,0,1,2 Meses,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,39176.5,1576
806,Graduate,93404.0,1,2,> 3 Meses,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,2,Idosos,3,1,0,4,23351.0,1616
807,Graduate,37859.0,1,2,3 Meses,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,3,1,0,4,9464.75,36
808,Postgraduate,80995.0,0,1,3 Meses,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,40497.5,1482
809,Graduate,16529.0,1,0,1 Mes,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,5509.666666666667,22
810,Postgraduate,55412.0,1,1,3 Meses,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,18470.666666666668,63
811,Graduate,48789.0,0,0,> 3 Meses,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,24394.5,680
812,Postgraduate,56575.0,0,2,2 Meses,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,14143.75,542
813,Undergraduate,25130.0,1,0,1 Mes,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,8376.666666666666,50
814,Graduate,35441.0,1,1,> 3 Meses,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,11813.666666666666,39
815,Graduate,71391.0,0,1,2 Meses,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,35695.5,1043
816,Postgraduate,49494.0,1,0,2 Meses,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,16498.0,385
817,Graduate,81702.0,0,0,> 3 Meses,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,81702.0,1633
818,Undergraduate,45889.0,0,1,2 Meses,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,15296.333333333334,46
819,Graduate,56628.0,0,1,1 Mes,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,1,Adultos,1,1,1,3,18876.0,761
820,Graduate,34026.0,1,1,1 Mes,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,8506.5,76
